utterance,file
men det er g- det er godt å ha noe å snakke om # over frokosten ## syns jeg,BB_d10_AML.anonym.txt
* nei,BB_d10_AML.anonym.txt
nei men vi kan droppe det,BB_d10_AML.anonym.txt
vi vi kan kanskje finne på bedre temaer,BB_d10_AML.anonym.txt
mm # hvorfor er det bordtennisnettet grått # det har jeg spekulert lenge på altså,BB_d10_AML.anonym.txt
for teipen er grå,BB_d10_AML.anonym.txt
ja_vel # da har jeg fått svar,BB_d10_AML.anonym.txt
* ta og blås i fløy- ta og,BB_d10_AML.anonym.txt
blås i fløyta nå da Lars,BB_d10_AML.anonym.txt
åffer det ?,BB_d10_AML.anonym.txt
den var dårlig,BB_d10_AML.anonym.txt
jeg sa ikke noe dårlig det var han som sa dårlig # hva hva er mot meg i dag ?,BB_d10_AML.anonym.txt
* blås,BB_d10_AML.anonym.txt
blås begge to da den var jo helt ## for jævlig,BB_d10_AML.anonym.txt
er liksom den sida mot den,BB_d10_AML.anonym.txt
hvem er det som bedømmer hva som er dumt eller ikke da ?,BB_d10_AML.anonym.txt
jeg,BB_d10_AML.anonym.txt
vet du hva jeg syns er jævlig rart her inne # nei kanskje jeg ikke skal si det til dere ## men jeg har ikke vært kåt en eneste gang her inne jeg,BB_d10_AML.anonym.txt
altså for meg så er det normalt å hva er det nå ?,BB_d10_AML.anonym.txt
*,BB_d10_AML.anonym.txt
jeg er med liksom # I ' m there,BB_d10_AML.anonym.txt
altså normalt så er det sånn at e våkner om morran eller går i dusjen et eller annet så er jeg litt sånn nå hadde det ## nei ## det er ikke noe som,BB_d10_AML.anonym.txt
og her går det # fire fem jenter nakne rundt i dusjen mange ganger og alt sånn men jeg tenner jo ikke på det i det hele tatt,BB_d10_AML.anonym.txt
*,BB_d10_AML.anonym.txt
nei men det er jo ikke noe rart # det er ikke noe gærent,BB_d10_AML.anonym.txt
* hva som er gærent e # da ?,BB_d10_AML.anonym.txt
nei hvorfor da # åss- hvorfor kan du ikke bare si hvorfor istedenfor at folk må spørre deg hvorfor ## du vet at vi sitter og venter på forklaringen,BB_d10_AML.anonym.txt
nei # jeg fikk jo beskjed nå ne- når det gjaldt Anette at jeg bare burde si nei,BB_d10_AML.anonym.txt
yes ok men i_så_fall ## neida i s- så fall så ## nei det er jo ikke normalt ## for det første så bor du oppå # oppå alle her og sammen her men det er jo ikke noe ro på morgningen her da,BB_d10_AML.anonym.txt
""" fem minutter igjen i dusjen er du ferdig ut "" også "" skal du tørke deg skal du tørke deg "" # blow your whistle",BB_d10_AML.anonym.txt
* ja jeg tenn- tenner jo ikke akkurat på stemmen til # tenner jo ikke tenner jo,BB_d10_AML.anonym.txt
det er # ti minutter igjen i dusjen og folk står og klager på deg fordi du dusjer der_inne og småkrangler med noen # og når du først får satt deg da er du våken og da har du satt deg her og skal ha kaffen din,BB_d10_AML.anonym.txt
jo men altså,BB_d10_AML.anonym.txt
og første du våkner til er meg som ligger ved siden av deg,BB_d10_AML.anonym.txt
* man er jo man,BB_d10_AML.anonym.txt
ja # kanskje det er der det ligger,BB_d10_AML.anonym.txt
jeg trur det ligger ganske spredt over alt her jeg,BB_d10_AML.anonym.txt
"jo men e nå er ikke jeg sånn som bare er kåt om morran eller om kvelden når jeg skal gå og legge meg da det hender jo at plutselig på dagen så "" wow nå """,BB_d10_AML.anonym.txt
nå skulle det vært e noe damer her men e ## men her så er det ikke sånn,BB_d10_AML.anonym.txt
* hva skulle det vært her,BB_d10_AML.anonym.txt
akkurat som e ## det syns jeg er litt rart,BB_d10_AML.anonym.txt
"så har ikke en følge av at du tenker på ei spesiell eller noe sånt noe altså ## det er bare sånn at du blir kåt også n- tenker du etterpå at "" nå skulle det vært deilig med noen damer her """,BB_d10_AML.anonym.txt
ja når jeg er kåt så er det ikke alltid at jeg tenker på en spesiell dame nei det er bare at jeg er kåt,BB_d10_AML.anonym.txt
ja men jeg syns det hvert fall ikke er unormalt her,BB_d10_AML.anonym.txt
hvis du fikk deg en kjæreste her ikke sant,BB_d10_AML.anonym.txt
mm,BB_d10_AML.anonym.txt
eller hvis du ble forelska eller noe sånt tull,BB_d10_AML.anonym.txt
mm,BB_d10_AML.anonym.txt
og du fikk deg kjæreste # eller at du ikke fikk det eller at du bare drakk litt mye en kveld ## og en annen jente hadde drukket mye en kveld ## så er det jo ikke noe altså det er ikke opp-,BB_d10_AML.anonym.txt
* ja men jeg er ikke,BB_d10_AML.anonym.txt
sånn fordi at jeg drikker mye her at plutselig ok nei da er det greit da kan jeg dra med meg en av disse damene inn i senga,BB_d10_AML.anonym.txt
nei men det ja men det kan vi ta etterpå # men i_så_fall # så men da er det jo ikke sikkert at du blir så opphissa når du hører det der #,BB_d10_AML.anonym.txt
det var et kamera hvis du ikke skjønte det,BB_d10_AML.anonym.txt
* også også,BB_d10_AML.anonym.txt
når du holder på sånn da # så så holder du på sånn så er det sånn så hører du kamera ## også prøver du,BB_d10_AML.anonym.txt
da mister du lysta ## det skjønner jeg,BB_d10_AML.anonym.txt
| ja,BB_d10_AML.anonym.txt
er du sikker på at det ikke virker,BB_d10_AML.anonym.txt
* men da,BB_d10_AML.anonym.txt
har du kommet da har du kommet,BB_d10_AML.anonym.txt
* eller eller at,BB_d10_AML.anonym.txt
kameraet filmer også bare snur n helt ok andre veien,BB_d10_AML.anonym.txt
jammen da da da skjønner du at men hvis du har kommet så langt ...,BB_d10_AML.anonym.txt
å dæven,BB_d10_AML.anonym.txt
god damn,BB_d10_AML.anonym.txt
nei men altså,BB_d10_AML.anonym.txt
nei men sex er jo et viktig tema ## pleier å være,BB_d10_AML.anonym.txt
* ja men men-,BB_d10_AML.anonym.txt
"mener du det at ## så klart det er mye # enklere for folk å gjøre det i berusa tilstand enn det er og du bare sitter her nå og "" å nå vart jeg kåt Anita bli med inn på rommet """,BB_d10_AML.anonym.txt
ja ja # folk er jo ja ja men e,BB_d10_AML.anonym.txt
klart du må ha i litt alkohol først # må ha unnskyldning,BB_d10_AML.anonym.txt
ja altså du mener når Anita la seg i senga til Roy så er det litt sånn ## det ville hun ikke gjort når hun var edru mener du ?,BB_d10_AML.anonym.txt
nei # hun ville kanskje ha gjort det men hun hadde ikke gjort det,BB_d10_AML.anonym.txt
* nei det er sant,BB_d10_AML.anonym.txt
nei hun ville ha gjort det men hun gjorde det først når hun hadde drukket ja,BB_d10_AML.anonym.txt
ja,BB_d10_AML.anonym.txt
ja,BB_d10_AML.anonym.txt
ja jeg veit jo ikke om a ville ha gjort det da heller # når a var edru men altså,BB_d10_AML.anonym.txt
ja ja men uansett ja ja ja men det er ikke det som er poenget her ## poenget er at jeg går jo ikke og tenker på at,BB_d10_AML.anonym.txt
* du skjønner hva jeg mener,BB_d10_AML.anonym.txt
""" å nå blir det fest for da kan jeg få meg noe """,BB_d10_AML.anonym.txt
ja eller jeg går jo ikke og tenker på at jeg ## har lyst til å hoppe til_sengs med med noen her,BB_d10_AML.anonym.txt
nei,BB_d10_AML.anonym.txt
med en gang # jeg har ikke lekt med så mye med tanken engang heller # lekt litt med tanken at Didi var her da,BB_d10_AML.anonym.txt
syns du hun var deilig ?,BB_d10_AML.anonym.txt
jeg s- jeg vet ingenting altså da må da må vi da må vi da må vi ha det helt klart da må vi snakke om to ting,BB_d10_AML.anonym.txt
hvordan hun er og hodet hennes og alt sammen # også # kroppen kroppen Didi # men kroppen Didi ja er du gæren # er du gæren,BB_d10_AML.anonym.txt
* hva |,BB_d10_AML.anonym.txt
fy_faen altså de lange bena og f- gud ta meg rumpa og puppene og håret og ## munnen,BB_d10_AML.anonym.txt
nå fnisa dem bak veggen her,BB_d10_AML.anonym.txt
hæ ?,BB_d10_AML.anonym.txt
nå satt det en del jenter bak veggen her og fnisa,BB_d10_AML.anonym.txt
er det jenter her ?,BB_d10_AML.anonym.txt
nei da men altså det innrømmer jeg jo # men det ## men det var jo bare sånn førstegreie hun var jo ikke her mer enn i # lenge var hun er fire og tjue timer to dager ?,BB_d10_AML.anonym.txt
* ja åtte og,BB_d10_AML.anonym.txt
førti,BB_d10_AML.anonym.txt
men men hun hun var jo hun hadde bein i nesa ## også liker jeg mørke jenter og da blir det,BB_d10_AML.anonym.txt
ja fy_faen,BB_d10_AML.anonym.txt
jeg liker jenter som er mørke,BB_d10_AML.anonym.txt
hun hadde jævla pene øyer,BB_d10_AML.anonym.txt
ja # store flotte brune øyne helt hvitt rundt og #,BB_d10_AML.anonym.txt
tyst det blei på dere da ?,BB_d10_AML.anonym.txt
jeg bare tenker,BB_d10_AML.anonym.txt
ja,BB_d10_AML.anonym.txt
men jeg syns ikke all- jeg syns ikke alltid at jenter er ## men det det er ikke sikkert ikke det du mener heller men altså det er ikke alltid at,BB_d10_AML.anonym.txt
* men du sånn som du sa i_sted,BB_d10_AML.anonym.txt
jeg syns ikke alltid at det er de peneste damene som er de mest e att- attraktive eller sexy,BB_d10_AML.anonym.txt
* att- nei,BB_d10_AML.anonym.txt
"for det de blir litt sånn porselen og for meg sånn Barbie jeg liker ikke sånn det blir hvis det blir for sånn # ordentlig så er nesten jeg tenker at "" jøss ## stikke kukken inni den dama hun "" e # det blir liksom for fælt",BB_d10_AML.anonym.txt
* ja for det det det går jo på sjarm og gjøre også går det jo på # ja,BB_d10_AML.anonym.txt
altså,BB_d10_AML.anonym.txt
hun er for ordentlig til det altså,BB_d10_AML.anonym.txt
ordentlig ?,BB_d10_AML.anonym.txt
nei ja men altså # nei jeg syns nei jeg syns dam- nei,BB_d10_AML.anonym.txt
Anette er sikkert den bitchen hun ikke sant ?,BB_d10_AML.anonym.txt
""" stikke ku- """,BB_d10_AML.anonym.txt
unnskyld altså,BB_d10_AML.anonym.txt
du får sagt det Morten,BB_d10_AML.anonym.txt
* du,BB_d10_AML.anonym.txt
få låne den fløyta der altså,BB_d10_AML.anonym.txt
håper ikke mora mi ser det her altså ## eller de på jobben eller alle andre jeg kjenner,BB_d10_AML.anonym.txt
fy fader,BB_d10_AML.anonym.txt
* å det var,BB_d10_AML.anonym.txt
det er helt,BB_d10_AML.anonym.txt
men konflikter jeg liker ikke å være blanda inn i noe som et midtpunkt i det # det var jo veldig gøy det som skjedde i_sted i dusjen med Rebekka og Morten,BB_d10_AML.anonym.txt
##,BB_d10_AML.anonym.txt
""" kan ikke du bare dra deg til helvete """,BB_d10_AML.anonym.txt
sa hun det ?,BB_d10_AML.anonym.txt
ja,BB_d10_AML.anonym.txt
sa jeg noe stygt til Rebekka ?,BB_d10_AML.anonym.txt
nei du var helt rolig hele tida men det er det som gjør dem # det er det som er tingen # man blir,BB_d10_AML.anonym.txt
* lille snuskeluska mi sa du,BB_d10_AML.anonym.txt
enda mer irritert av det # jo mere normalt og rolig du oppfører deg jo enda mer irriterende er det,BB_d10_AML.anonym.txt
* ja # det er det som er,BB_d10_AML.anonym.txt
for hvis du også hadde gått litt i tottene men du gjorde ikke du du var helt rolig og forklarer det på en helt rasjonell måte og forklarer hvordan tingene er om hvordan det er liksom # og unnsk- kanskje ikke unnskylde deg men forteller at jeg gjorde ingen feil # helt rolig,BB_d10_AML.anonym.txt
ja nei det var ikke snakk om å gjøre feil eller ikke jeg synes bare det er jævla morsomt når folk er morgengretne fordi # jeg kjenner meg så jævlig godt igjen,BB_d10_AML.anonym.txt
de gangene jeg har sovet i tre timer og sånn og folk begynner å # skal være jævlig hyggelige mot meg om morgningen så jeg bare vil inn og # helst ikke se meg i speilet og gå rett i dusjen og # og gå ut igjen,BB_d10_AML.anonym.txt
* ja,BB_d10_AML.anonym.txt
og da syns jeg det er litt morsomt # men glem det # men e # kommer det en låt her som jeg virkelig har lyst på så den derre Bisquit-låten så skal jeg spille luftgitar oppi dobbeltsenga jeg altså om morran før jeg går i dusjen,BB_d10_AML.anonym.txt
"men jeg kan ikke det til den derre "" Blow Your Whistle "" altså",BB_d10_AML.anonym.txt
* nei men,BB_d10_AML.anonym.txt
men det jeg ikke skjønner heller det er liksom den derre greien med det sånn ## tenk deg at du kommer nå nå sitter du som platedirektør eller hva søren så kommer det så kommer jeg inn,BB_d10_AML.anonym.txt
* ja,BB_d10_AML.anonym.txt
* du jeg har,BB_d10_AML.anonym.txt
platedirektør Per Morten Witzøe,BB_d10_AML.anonym.txt
jeg har en e jeg har en hit her som jeg trur kommer til å bli jævlig bra,BB_d10_AML.anonym.txt
mm,BB_d10_AML.anonym.txt
er du klar ?,BB_d10_AML.anonym.txt
ja eller hva hva slags tittel har du satt på den derre hiten din da ?,BB_d10_AML.anonym.txt
"* altså # "" Blow Your Whistle """,BB_d10_AML.anonym.txt
""" Blow Your Whistle "" ?",BB_d10_AML.anonym.txt
* e jeg tenker det at,BB_d10_AML.anonym.txt
"refrenget skal gå sånn # "" Blow Your Whistle "" # er jeg signa ?",BB_d10_AML.anonym.txt
hva er det er det hip- er det hip-hop da eller ?,BB_d10_AML.anonym.txt
* nei det er ikke akkurat sånn se,BB_d10_AML.anonym.txt
det er tekno tyn- tysk dance-tekno,BB_d10_AML.anonym.txt
* ja # tekno er jo,BB_d10_AML.anonym.txt
det er jo litt inn for_tida,BB_d10_AML.anonym.txt
ja,BB_d10_AML.anonym.txt
kan vi tjene penger på den da kanskje ?,BB_d10_AML.anonym.txt
ja det er ikke noe altså jeg sier bare blow the whistle # det er alt jeg så blåser jeg,BB_d10_AML.anonym.txt
* er det sånn låt som,BB_d10_AML.anonym.txt
er det sånn låt som massene vil kjøpe som egentlig ikke bryr seg så mye om musikk men den er på en sånn McMusic-cd ?,BB_d10_AML.anonym.txt
* han,BB_d10_AML.anonym.txt
"er på "" Absolute Fjortis-collection "" fjorten for å si det sånn",BB_d10_AML.anonym.txt
da har du kontrakt hos oss for da kommer vi til å gjøre masse penger på det,BB_d10_AML.anonym.txt
""" Absolute fjortis """,BB_d10_AML.anonym.txt
flott ## takk skal du ha ## sånn trur jeg det må fungere,BB_d10_AML.anonym.txt
Absolutt fjortis,BB_d10_AML.anonym.txt
faen jeg har lyst til å finne på noe kødd med Rebekka i dag jeg altså hun var så jævla morragretten så,BB_d10_AML.anonym.txt
hun hørtes litt sint ut på deg der_inne i_stad,BB_d10_AML.anonym.txt
*,BB_d10_AML.anonym.txt
hun kan ikke bestemme om jeg vil # spøke med henne,BB_d10_AML.anonym.txt
nei nei men hun kan si i fra,BB_d10_AML.anonym.txt
ja ja,BB_d10_AML.anonym.txt
og det må hun jo få lov til,BB_d10_AML.anonym.txt
* men hun kan ikke si at,BB_d10_AML.anonym.txt
ja men hun kan ikke si at e # at jeg ikke kan gjøre det # hun kan si at hun syns det er et helvete at jeg gjør det,BB_d10_AML.anonym.txt
"jammen hun k- åffer kan hun ikke det da hun må jo få kunne si at # "" ikke gjør det der mot meg """,BB_d10_AML.anonym.txt
mm # ja det kan hun si ## men jeg kan fortsette å gjøre det for det,BB_d10_AML.anonym.txt
* ja,BB_d10_AML.anonym.txt
ja ja det er helt opp til deg,BB_d10_AML.anonym.txt
faen åssen er det den sitter den jævelen helvete,BB_d10_AML.anonym.txt
hva nå du holder på med ?,BB_d10_AML.anonym.txt
hæ ?,BB_d10_AML.anonym.txt
lekker han ?,BB_d10_AML.anonym.txt
nei jeg skal prøver å løsne slangen,BB_d10_AML.anonym.txt
hva da for ?,BB_d10_AML.anonym.txt
hæ ?,BB_d10_AML.anonym.txt
hva da for ?,BB_d10_AML.anonym.txt
sette den oppå der fullt av varmt vann ## hevert # suge så kan du sitte i dusjen her # dusje # med varmt vann,BB_d10_AML.anonym.txt
m,BB_d10_AML.anonym.txt
herregud,BB_d10_AML.anonym.txt
skal vi se,BB_d10_AML.anonym.txt
yes,BB_d10_AML.anonym.txt
nei men i svarte han helvete ## nå er i_hvert_fall den ren,BB_d10_AML.anonym.txt
nei # nei nei nei nei,BB_d10_AML.anonym.txt
er det ?,BB_d10_AML.anonym.txt
se alt vannet du har jo skrudd opp den så det renner,BB_d10_AML.anonym.txt
hæ,BB_d10_AML.anonym.txt
oversvømmelse,BB_d10_AML.anonym.txt
åssen i helvete har det skjedd da ## nei jeg flytta dusjen i_stad ##,BB_d10_AML.anonym.txt
ja,BB_d10_AML.anonym.txt
det er den sangen ja som går i hodet mitt,BB_d10_AML.anonym.txt
all I wanna do is make love to you,BB_d10_AML.anonym.txt
* love to you,BB_d10_AML.anonym.txt
take this make it mine,BB_d10_AML.anonym.txt
ja,BB_d10_AML.anonym.txt
* I wanna do is make love to you,BB_d10_AML.anonym.txt
all I wanna do is make love to you,BB_d10_AML.anonym.txt
you want me to all night long,BB_d10_AML.anonym.txt
ja,BB_d10_AML.anonym.txt
å,BB_d10_AML.anonym.txt
du får snakke med han jeg veit ikke jeg jeg så ikke at han gjorde det jeg bare gikk inn her etter han hadde gjort det,BB_d10_AML.anonym.txt
da tok han den svære balja der # den runde der så hadde n oppå kanten og fylte n med varmt vann også eksprimenterte n med dusjen om han kunne få varm dusj,BB_d10_AML.anonym.txt
selv om # det ikke var varmtvann # og det gikk,BB_d10_AML.anonym.txt
* herregud,BB_d10_AML.anonym.txt
du hva var det som skjedde sa du ?,BB_d10_AML.anonym.txt
så unødvendig da # det er jo bare å tenke seg det er helt logisk det greiene der,BB_d10_AML.anonym.txt
hva hva var det som hadde skjedd ?,BB_d10_AML.anonym.txt
Trond skulle eksperimentere se om vi kunne få varm dusj uten # uten å være avhengig av,BB_d10_AML.anonym.txt
* mm,BB_d10_AML.anonym.txt
ja og da fylte han den med varmt vann,BB_d10_AML.anonym.txt
mm,BB_d10_AML.anonym.txt
også satt han den oppå kanten der men for å få gjort det så trur jeg han måtte flytte på dusjkabinettet ## også vr- e tok n av,BB_d10_AML.anonym.txt
å herregud han har jo kappa av dusjgreia jo,BB_d10_AML.anonym.txt
hæ ?,BB_d10_AML.anonym.txt
han har jo teipa n igjen ## det ser sånn ut,BB_d10_AML.anonym.txt
* men,BB_d10_AML.anonym.txt
si meg er n ikke har det klikka for n eller,BB_d10_AML.anonym.txt
bare ta den oppi der først skal jeg henge et par i n jeg,BB_d10_AML.anonym.txt
kjempedeilig det,BB_d10_AML.anonym.txt
mm # kila med og stella med òg,BB_d10_AML.anonym.txt
hæ ?,BB_d10_AML.anonym.txt
blitt kila og stella med det er så deilig vet du,BB_d10_AML.anonym.txt
har du blitt det ?,BB_d10_AML.anonym.txt
*,BB_d10_AML.anonym.txt
mm,BB_d10_AML.anonym.txt
av Rodney eller ?,BB_d10_AML.anonym.txt
mm,BB_d10_AML.anonym.txt
har dere blitt kjærester ?,BB_d10_AML.anonym.txt
nei det har vi ikke,BB_d10_AML.anonym.txt
# jeg er litt nysgjerrig da,BB_d10_AML.anonym.txt
* får dere nok ,BB_d10_AML.anonym.txt
vite men hvis det,BB_d10_AML.anonym.txt
vi må jo spørre deg ut | er dere blitt kjerester,BB_d10_AML.anonym.txt
blir sånn men det gjør det nok ikke,BB_d10_AML.anonym.txt
* du tror ikke det blir sånn ?,BB_d10_AML.anonym.txt
hæ ?,BB_d10_AML.anonym.txt
nei,BB_d10_AML.anonym.txt
tror dere bare er gode venner eller ## foreløpig i_hvert_fall ?,BB_d10_AML.anonym.txt
* vi liker hverandre,BB_d10_AML.anonym.txt
veldig godt liksom men jeg # vi er ikke kjærester,BB_d10_AML.anonym.txt
* ja det har jeg,BB_d10_AML.anonym.txt
nei,BB_d10_AML.anonym.txt
nei,BB_d10_AML.anonym.txt
nei men e når dere kommer ut herifra,BB_d10_AML.anonym.txt
* men vet aldri hva som skjer,BB_d10_AML.anonym.txt
og situasjonen blir annerledes # tror du ikke det at det kan blir noe da da ?,BB_d10_AML.anonym.txt
kanskje,BB_d10_AML.anonym.txt
ja,BB_d10_AML.anonym.txt
* vet ikke,BB_d10_AML.anonym.txt
nei,BB_d10_AML.anonym.txt
sånn,BB_d10_AML.anonym.txt
ok,BB_d10_AML.anonym.txt
wow,BB_d10_AML.anonym.txt
|,BB_d10_AML.anonym.txt
åssen er det du skjemmer a bort da ...,BB_d10_AML.anonym.txt
ja # også kom jeg bare inn også var det ingen som lå i senga # det er alltid jævlig kult,BB_d10_AML.anonym.txt
å du er søt,BB_d10_AML.anonym.txt
neida men da hi- # da hiver jeg det ## da setter jeg det her ute jeg,BB_d10_AML.anonym.txt
og du fikk ordna det ?,BB_d10_AML.anonym.txt
ja,BB_d10_AML.anonym.txt
blir jævla spennende å se åssen det her funker altså,BB_d10_AML.anonym.txt
ja #,BB_d10_AML.anonym.txt
## lenger ned jo hardere trykk,BB_d10_AML.anonym.txt
ja ## ja men det funka det,BB_d10_AML.anonym.txt
ja,BB_d10_AML.anonym.txt
se gutten har fiksa varm dusj,BB_d10_AML.anonym.txt
hæ ?,BB_d10_AML.anonym.txt
altså det er lett for meg nå å putte det i sammenheng med Rebekka ## for jeg # jeg kjenner ikke deg så godt og jeg vet ikke # hva du har gjort før og hva du kommer til å gjøre etterpå,BB_d10_AML.anonym.txt
* mm,BB_d10_AML.anonym.txt
men e det kortet der e forteller deg at ## e det er en advarsel mot å gå glipp_av en gyllen anledning fordi du er redd for å ta en sjanse,BB_d10_AML.anonym.txt
jeg syns ikke du er typen til å s- hoppe over en sjanse fordi du er redd for å tape men kanskje det heller mer gjelder # følelser ## nå blir jeg kanskje litt farga av det med deg og Rebekka,BB_d10_AML.anonym.txt
så hvis vi går bort i fra det da,BB_d10_AML.anonym.txt
